#event_id event_lat event_lon station netwk.stn.channel.comp slat slon EPIC_DIST relative_starttime relative_endtime shift(in s) CC_value(t) CC_value(0) wind_weight dlnA(t) dlnA(0)
C201505191525A -54.53  -132.39   C.GO04        C.GO04..BHT             -30.17    -70.80     49.78   1085.60   1528.80     -1.80      0.95      0.95      4.68     -0.21     -0.21
C201505191525A -54.53  -132.39   C.GO04        C.GO04..BHZ             -30.17    -70.80     49.78   1195.80   1776.40     -4.00      1.00      0.98      6.44      0.07      0.07
C201505191525A -54.53  -132.39   C.GO05        C.GO05..BHZ             -35.01    -71.93     45.62   1151.60   1647.60     -6.20      0.99      0.94      5.46      0.09      0.09
C201505191525A -54.53  -132.39   C.GO06        C.GO06..BHR             -39.58    -71.47     42.76   1200.80   1566.80     -7.80      0.96      0.88      3.91      0.15      0.15
C201505191525A -54.53  -132.39   C.GO06        C.GO06..BHT             -39.58    -71.47     42.76    873.20   1348.00      0.00      1.00      1.00      5.27     -0.12     -0.12
C201505191525A -54.53  -132.39   C.GO06        C.GO06..BHZ             -39.58    -71.47     42.76   1076.00   1570.40     -9.60      0.97      0.85      5.35      0.08      0.08
C201505191525A -54.53  -132.39   C.GO09        C.GO09..BHT             -51.27    -72.34     35.43    698.00   1165.80      0.00      0.99      0.99      5.16     -0.28     -0.28
C201505191525A -54.53  -132.39   C.GO10        C.GO10..BHT             -53.15    -71.05     35.23    689.00   1158.40     -0.60      0.99      0.99      5.19     -0.10     -0.10
C201505191525A -54.53  -132.39   C.GO10        C.GO10..BHZ             -53.15    -71.05     35.23    872.20   1307.00      4.60      0.92      0.89      4.43     -0.68     -0.68
C201505191525A -54.53  -132.39   C1.AC01       C1.AC01..BHZ            -26.15    -70.60     52.93   1270.60   2074.00     -4.00      0.98      0.96      8.74      0.18      0.18
C201505191525A -54.53  -132.39   C1.AC02       C1.AC02..BHZ            -26.84    -69.13     53.26   1512.60   2259.00     -3.80      1.00      0.98      8.27      0.14      0.14
C201505191525A -54.53  -132.39   C1.AC04       C1.AC04..BHZ            -28.20    -71.07     51.09   1311.60   2112.00     -3.80      1.00      0.98      8.86      0.11      0.11
C201505191525A -54.53  -132.39   C1.BO01       C1.BO01..BHZ            -34.39    -71.08     46.55   1181.40   1921.80     -6.80      0.98      0.93      8.10      0.14      0.14
C201505191525A -54.53  -132.39   C1.BO02       C1.BO02..BHZ            -34.79    -70.78     46.45   1179.80   1910.40     -7.40      0.98      0.91      7.95      0.10      0.10
