ZG     CB14      -17.249    -65.901   3319.000      0.000
ZG     CB15      -16.906    -67.136   2774.600      0.000
ZG     CB21      -17.290    -69.214   4180.100      0.000
ZG     CB22      -17.213    -69.003   3970.300      0.000
ZG     CB24      -17.023    -68.605   3988.000      0.000
ZG     CB25      -16.975    -68.420   4105.700      0.000
ZG     CB26      -16.983    -68.193   4058.900      0.000
ZG     CB27      -16.775    -68.081   4158.300      0.000
ZG     CB28      -16.548    -67.954   3617.000      0.000
ZG     CB29      -16.349    -67.817   1963.900      0.000
ZG     CB2A      -16.197    -67.699   1708.600      0.000
ZG     CB2B      -16.010    -67.612    799.300      0.000
ZG     CB2C      -15.830    -67.565    706.700      0.000
ZG     CB2D      -15.596    -67.391    536.700      0.000
ZG     CB2E      -15.363    -67.103    593.900      0.000
ZG     CB2F      -15.143    -67.036    284.700      0.000
ZG     CB31      -16.438    -68.866   3876.100      0.000
ZG     CB32      -15.762    -68.651   2837.800      0.000
ZG     CB33      -15.504    -67.867    456.300      0.000
ZG     CB34      -14.435    -67.539    236.600      0.000
ZG     CB41      -15.656    -69.120   3901.700      0.000
ZG     CB42      -15.240    -68.747   1771.400      0.000
ZG     CB43      -14.689    -68.384   1466.900      0.000
ZG     CB44      -14.145    -67.887    482.300      0.000
ZG     CB54      -13.768    -68.120    308.600      0.000
ZG     CP01      -17.907    -70.157   1046.000      0.000
ZG     CP02      -17.778    -69.960   2933.000      0.000
ZG     CP03      -17.575    -69.680   4328.000      0.000
ZG     CP04      -16.558    -71.451   2556.000      0.000
ZG     CP05      -15.727    -70.900   4511.000      0.000
ZG     CP06      -17.325    -70.995   1010.000      0.000
ZG     CP07      -16.886    -70.374   4485.000      0.000
ZG     CP11      -15.318    -70.351   3890.000      0.000
ZG     CP12      -15.237    -69.531   3896.000      0.000
ZG     CP13      -14.789    -71.445   3919.000      0.000
ZG     CP15      -14.158    -71.329   3726.000      0.000
ZG     CP16      -14.076    -70.429   4339.000      0.000
ZG     CP17      -14.190    -69.703   3790.000      0.000
ZG     CP18      -13.526    -70.896   4631.000      0.000
ZG     CP20      -12.874    -69.714    744.000      0.000
XJ     ELSA      -46.607    -72.742    236.000      0.000
XJ     JOVI      -46.501    -72.722    268.000      0.000
XJ     LAOH      -48.517    -72.597    252.000      0.000
XJ     LAPO      -45.703    -71.833    833.000      0.000
XJ     LATR      -45.668    -72.413    292.000      0.000
XJ     LAVA      -47.700    -73.144     42.000      0.000
XJ     LEVI      -46.348    -71.934    478.000      0.000
XJ     MANE      -45.384    -71.985    609.000      0.000
XJ     MANS      -46.145    -72.388    358.000      0.000
XJ     PALA      -46.296    -71.832    425.000      0.000
XJ     PCEA      -45.673    -72.221    372.000      0.000
XJ     RIMA      -45.311    -72.327    629.000      0.000
XJ     TORT      -47.794    -73.528     95.000      0.000
XJ     TRAI      -46.328    -72.771    352.000      0.000
XL     KITT2      31.977   -111.576   1426.700      0.000
YJ     BAK01     -47.184    -71.974    563.700      0.000
